time,growth,interaction,celltype
0.0,0.014751094,0.24592844,VLMC
0.0,0.016861953,0.24592844,obNBL
0.0,0.028384965,0.24592844,CMPN
0.0,-0.11886786,0.24592844,VLMC
0.0,-0.04512159,0.3912206,mpIN
0.0,0.13156155,0.24592844,VLMC
0.0,0.010949617,0.24592844,tlNBL
0.0,-0.07417379,0.24592844,VLMC
0.0,-0.043888684,0.24592844,nptxEX
0.0,0.12789342,0.24592844,Oligo
0.0,0.0422562,0.24592844,tlNBL
0.0,0.015427101,1.686358,VLMC
0.0,-0.049298026,0.24592844,scgnIN
0.0,0.031492554,0.24592844,VLMC
0.0,-0.077002496,0.76564455,VLMC
0.0,-0.06973967,0.78000087,MSN
0.0,-0.06839368,1.182739,scgnIN
0.0,-0.033711486,0.8467362,MSN
0.0,-0.028845737,0.44443828,tlNBL
0.0,-0.08352015,0.92274696,tlNBL
0.0,0.07832469,0.24592844,VLMC
0.0,-0.017795667,0.86873263,tlNBL
0.0,-0.0776684,0.40964013,dpEX
0.0,-0.021651093,0.44162664,CMPN
0.0,-0.006552769,0.46068576,MSN
0.0,-0.058959357,0.24592844,VLMC
0.0,-0.062663786,1.2192801,scgnIN
0.0,-0.00445671,0.24592844,VLMC
0.0,-0.08344757,0.24592844,tlNBL
0.0,-0.049976766,0.71636707,tlNBL
0.0,-0.069569215,0.24592844,VLMC
0.0,-0.022095624,0.24592844,obNBL
0.0,-0.01039857,0.24592844,VLMC
0.0,0.018935997,0.24592844,VLMC
0.0,-0.0090685785,1.1330436,obNBL
0.0,0.047385648,0.24592844,MCG
0.0,-0.007070178,0.50297964,CMPN
0.0,0.03567887,0.5939228,obNBL
0.0,-0.031465255,0.24592844,VLMC
0.0,-0.11098358,1.1666156,scgnIN
0.0,0.030542428,0.24592844,tlNBL
0.0,-0.010504112,0.24592844,VLMC
0.0,-0.024491526,0.24592844,Oligo
0.0,-0.07352342,0.24592844,scgnIN
0.0,-0.024999816,0.24592844,CMPN
0.0,0.061556473,0.24592844,MCG
0.0,-0.018456042,1.0431241,VLMC
